[4276311, 1462373, 8211497, 3923445, 2610092, 1132848, 664332, 737361, 303472, 128030, 458338, 527103, 115226]
保利房地产	[2, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
戴志康	[46, 1, 72, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
陈峰	[10, 3, 180, 0, 33, 1, 2, 10, 0, 0, 2, 2, 2]
李思廉	[0, 1, 91, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
大国外交	[7, 4, 92, 3, 0, 69, 0, 5, 0, 1, 0, 0, 0]
手机电视	[41, 6, 28, 0, 1, 0, 0, 0, 0, 1, 2, 1, 2]
绯闻女友	[7, 243, 5, 25, 2, 0, 47, 1, 0, 0, 0, 3, 0]
tcl集团	[216, 4, 426, 7, 1, 3, 0, 0, 0, 0, 0, 0, 8]
三全食品	[5, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
涪陵榨菜	[3, 0, 371, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0]
双汇	[18, 1, 606, 1, 3, 0, 0, 1, 4, 0, 2, 0, 2]
同仁堂	[51, 3, 420, 0, 2, 2, 13, 11, 9, 1, 5, 0, 1]
王辉	[22, 3, 111, 14, 21, 9, 1, 4, 0, 0, 6, 1, 0]
大众网	[24, 6, 19, 6, 9, 2, 2, 2, 2, 0, 1, 2, 0]
嘉能可	[1, 3, 385, 0, 12, 4, 0, 0, 0, 0, 0, 0, 0]
大江网	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
杭州网	[22, 2, 23, 1, 0, 0, 0, 5, 2, 1, 0, 0, 0]
rg纯电动跑车	[0, 0, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0]
纽博格林	[32, 1, 18, 13, 523, 0, 1, 1, 0, 0, 0, 4, 0]
北海市	[5, 0, 47, 4, 1, 0, 0, 57, 0, 0, 0, 0, 1]
安居梦	[0, 1, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
阿米尔-约翰逊	[0, 1, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0]
hka	[37, 11, 290, 6, 4, 14, 27, 9, 0, 0, 0, 133, 2]
幻象	[97, 62, 170, 18, 4, 27, 42, 25, 1, 13, 0, 73, 4]
伊甸园	[49, 24, 60, 1, 3, 3, 42, 210, 17, 4, 0, 14, 11]
斯陶斯卡斯	[0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0]
poy	[6, 9, 63, 70, 3, 1, 10, 7, 5, 0, 0, 0, 0]
美特斯邦威	[26, 22, 99, 1, 3, 2, 30, 2, 0, 0, 0, 1, 0]
花儿乐队	[0, 39, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
班尼路	[1, 0, 28, 0, 4, 2, 3, 2, 0, 0, 0, 0, 0]
安踏	[85, 17, 322, 205, 11, 0, 84, 7, 0, 0, 0, 2, 0]
郫县	[16, 3, 51, 1, 2, 0, 0, 17, 576, 0, 44, 2, 0]
车震	[9, 46, 10, 4, 103, 1, 8, 8, 0, 0, 1, 6, 0]
邓紫棋	[36, 544, 23, 22, 13, 0, 106, 11, 1, 9, 1, 18, 0]
冲绳	[83, 86, 112, 15, 32, 716, 57, 228, 11, 1, 19, 16, 1]
威尔士	[139, 73, 178, 3398, 45, 129, 164, 146, 19, 0, 7, 25, 4]
哈里王子	[31, 207, 53, 46, 20, 21, 249, 42, 4, 4, 5, 1, 0]
rosemary	[6, 7, 3, 1, 2, 0, 1, 3, 16, 0, 0, 0, 0]
garrard	[0, 4, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0]
复活节	[80, 47, 393, 105, 11, 18, 40, 153, 8, 5, 1, 34, 1]
爱丁堡	[84, 29, 99, 23, 12, 9, 28, 130, 1, 0, 2, 13, 2]
李宣美	[0, 7, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]
互免签证	[1, 0, 8, 0, 0, 1, 0, 62, 0, 0, 0, 0, 0]
海南航空	[118, 3, 275, 0, 3, 13, 1, 86, 1, 0, 0, 0, 0]
铁托	[1, 1, 4, 3, 1, 4, 1, 21, 1, 0, 0, 1, 0]
腾讯科技	[1013, 8, 590, 3, 13, 2, 4, 1, 0, 0, 0, 14, 0]
ofo小黄车	[751, 14, 506, 11, 14, 1, 1, 8, 1, 0, 0, 12, 1]
永安行	[365, 4, 467, 10, 4, 2, 0, 12, 0, 0, 0, 0, 0]
首汽约车	[375, 1, 285, 0, 126, 0, 0, 14, 0, 0, 0, 1, 0]
kakao	[151, 20, 81, 7, 5, 0, 14, 1, 0, 1, 0, 181, 0]
热血传奇	[35, 18, 77, 8, 4, 2, 0, 0, 0, 0, 0, 151, 0]
最终幻想14	[18, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0]
谭雁峰	[7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0]
快看漫画	[110, 12, 78, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0]
伟大的安妮	[7, 4, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
沈南鹏	[206, 7, 331, 0, 14, 0, 0, 0, 0, 0, 4, 0, 0]
麦康奈尔	[5, 4, 330, 408, 0, 20, 0, 0, 0, 0, 0, 0, 0]
星能	[63, 149, 128, 220, 6, 2, 31, 8, 1, 73, 0, 32, 0]
手机qq	[357, 14, 163, 4, 8, 0, 4, 1, 0, 0, 0, 14, 0]
奇葩朵朵	[3, 38, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]
spark	[538, 20, 121, 7, 80, 2, 40, 21, 14, 0, 1, 27, 3]
风雅	[25, 48, 52, 7, 303, 11, 51, 202, 51, 18, 6, 45, 40]
濒海战斗舰	[2, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 4, 0]
ffg	[12, 1, 7, 1, 0, 90, 5, 0, 0, 0, 0, 4, 0]
饥饿营销	[163, 21, 243, 5, 75, 1, 28, 6, 3, 0, 0, 4, 4]
珍爱网	[56, 2, 91, 0, 1, 0, 0, 2, 0, 0, 5, 0, 0]
王鑫	[33, 6, 58, 69, 15, 9, 5, 2, 7, 0, 4, 3, 0]
周小川	[104, 4, 1247, 3, 0, 3, 0, 0, 0, 0, 0, 0, 1]
艾布拉姆斯	[18, 7, 3, 0, 0, 145, 0, 0, 0, 0, 0, 10, 0]
f-15	[26, 3, 34, 0, 309, 1150, 0, 2, 0, 0, 0, 7, 0]
歼15	[3, 1, 11, 0, 0, 394, 0, 0, 0, 0, 0, 2, 0]
任嘉伦	[13, 242, 7, 0, 1, 0, 46, 1, 0, 1, 0, 5, 0]
旋风少女	[2, 158, 0, 0, 0, 0, 18, 0, 1, 1, 0, 0, 0]
开仓	[37, 7, 442, 4, 4, 3, 4, 7, 4, 5, 0, 7, 1]
江淮瑞风r3	[0, 0, 2, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0]
瑞风	[4, 1, 10, 0, 223, 1, 0, 4, 0, 0, 0, 1, 0]
宾悦	[0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0]
瑞鹰	[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]
瑞风s7	[5, 0, 18, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0]
马赫雷斯	[2, 0, 0, 1029, 0, 0, 0, 0, 0, 0, 0, 0, 0]
魏格尔	[0, 0, 0, 479, 0, 0, 0, 0, 0, 0, 0, 0, 0]
顿涅茨克矿工	[0, 0, 0, 1025, 1, 0, 0, 0, 0, 0, 0, 2, 0]
若日尼奥	[0, 0, 0, 629, 0, 0, 0, 0, 0, 0, 0, 0, 0]
斯通斯	[0, 0, 0, 1054, 0, 0, 0, 0, 0, 0, 0, 1, 0]
浪花一朵朵	[4, 100, 1, 3, 2, 0, 17, 12, 0, 0, 0, 0, 0]
范世琦	[1, 30, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0]
泡沫之夏	[2, 298, 6, 0, 2, 0, 59, 0, 0, 0, 0, 0, 0]
过界	[52, 32, 38, 10, 6, 10, 5, 7, 1, 3, 0, 12, 0]
直升机航母	[2, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 4, 0]
美国中文网	[3, 1, 9, 1, 1, 5, 0, 1, 0, 0, 0, 0, 0]
喷火坦克	[1, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 1, 0]
近防炮	[1, 1, 0, 0, 0, 373, 0, 0, 0, 0, 0, 6, 0]
苏-34	[5, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0]
帕莱塔	[0, 0, 0, 512, 0, 0, 0, 0, 0, 0, 0, 1, 0]
雷耶斯	[10, 1, 1, 135, 1, 1, 0, 0, 0, 0, 0, 8, 0]
最佳新秀	[10, 9, 1, 1284, 1, 0, 2, 0, 0, 0, 0, 38, 0]
罗萨里奥	[9, 1, 20, 164, 2, 1, 0, 2, 0, 0, 0, 0, 0]
国情咨文	[37, 3, 602, 0, 0, 282, 1, 0, 0, 0, 0, 0, 0]
罗纳尔多	[32, 11, 33, 1816, 25, 2, 5, 4, 3, 0, 0, 25, 1]
uber自动驾驶	[143, 6, 35, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0]
无辜的人	[31, 46, 18, 8, 3, 14, 12, 8, 0, 3, 0, 7, 0]
新德里	[180, 18, 192, 31, 15, 404, 3, 66, 0, 1, 7, 0, 0]
无人酒店	[9, 0, 29, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]
汤唯	[55, 411, 57, 6, 18, 0, 121, 10, 5, 6, 0, 1, 0]
牛奶咖啡	[5, 7, 8, 0, 0, 0, 3, 11, 11, 0, 2, 2, 0]
张震	[74, 405, 91, 28, 9, 14, 117, 19, 4, 3, 5, 0, 1]
马伊琍	[25, 519, 29, 0, 1, 0, 148, 8, 4, 2, 3, 1, 1]
郑希怡	[0, 136, 0, 0, 0, 0, 14, 3, 0, 0, 3, 0, 2]
未婚先孕	[8, 98, 9, 1, 4, 5, 28, 6, 0, 11, 12, 1, 0]
甜馨	[3, 633, 11, 0, 5, 0, 59, 8, 2, 3, 1, 0, 2]
起点中文网	[42, 34, 74, 0, 0, 0, 1, 0, 0, 0, 0, 16, 0]
知否知否应是绿肥红瘦	[4, 180, 6, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0]
弈天下	[8, 138, 13, 0, 0, 0, 19, 1, 0, 0, 0, 8, 0]
勇敢的心	[17, 49, 12, 19, 6, 19, 10, 42, 1, 6, 2, 9, 0]
良品铺子	[95, 5, 90, 0, 1, 0, 2, 2, 1, 0, 0, 8, 0]
上错花轿嫁对郎	[0, 85, 1, 7, 1, 0, 3, 0, 1, 0, 0, 0, 0]
花样姐姐	[6, 121, 8, 0, 0, 0, 26, 19, 1, 0, 0, 0, 0]
沈腾	[20, 294, 23, 1, 4, 1, 23, 2, 0, 0, 0, 0, 0]
结石姐	[4, 261, 5, 3, 0, 0, 36, 1, 0, 0, 1, 0, 0]
沙溢	[7, 510, 3, 1, 2, 0, 37, 5, 0, 0, 1, 8, 3]
jana	[47, 5, 36, 2, 2, 6, 10, 18, 1, 1, 0, 3, 5]
天才枪手	[48, 176, 35, 1, 2, 0, 36, 6, 0, 0, 0, 1, 1]
子雷	[8, 24, 13, 31, 4, 105, 10, 0, 0, 1, 0, 6, 0]
威金斯	[1, 2, 1, 605, 0, 0, 0, 0, 0, 0, 0, 0, 0]
张欢	[8, 4, 21, 1, 1, 11, 1, 6, 1, 0, 0, 0, 0]
扫黑除恶专项斗争	[3, 0, 59, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]
天士力医药	[0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
北欧联合银行	[9, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
和讯网	[21, 0, 412, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]
借款标	[10, 0, 311, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
何西	[7, 4, 25, 16, 1, 27, 4, 2, 0, 2, 3, 0, 0]
宁德	[39, 1, 247, 3, 58, 32, 1, 26, 2, 10, 0, 0, 0]
咪咕音乐	[31, 19, 10, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0]
光荣使命	[265, 16, 196, 14, 13, 26, 2, 5, 3, 0, 0, 155, 0]
牙齿矫正	[5, 29, 3, 1, 0, 0, 34, 0, 3, 1, 65, 2, 0]
惠特尼休斯顿	[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
柴智屏	[12, 186, 37, 0, 0, 0, 37, 0, 0, 0, 0, 20, 0]
庾澄庆	[1, 183, 1, 2, 3, 0, 11, 3, 1, 0, 1, 1, 0]
唐静	[3, 26, 4, 0, 0, 4, 1, 1, 0, 0, 0, 0, 0]
王强	[101, 28, 199, 12, 30, 35, 5, 7, 0, 1, 0, 22, 1]
深海利剑	[4, 36, 11, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0]
林超贤	[16, 206, 22, 0, 10, 31, 18, 8, 0, 0, 1, 7, 0]
真正男子汉	[4, 240, 2, 3, 1, 22, 73, 1, 2, 0, 1, 7, 0]
利刃出击	[0, 49, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0]
剑网3	[77, 10, 23, 0, 0, 0, 0, 1, 0, 0, 0, 698, 0]
酷我音乐	[182, 46, 93, 0, 112, 0, 1, 0, 0, 0, 0, 16, 0]
j35	[18, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 1]
培养计划	[79, 11, 80, 49, 13, 12, 4, 5, 1, 1, 2, 20, 1]
齐向东	[19, 0, 37, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]
上海迪士尼	[51, 59, 190, 13, 9, 0, 20, 127, 5, 0, 0, 4, 0]
htc vive	[2338, 7, 147, 5, 8, 0, 3, 0, 0, 0, 0, 576, 0]
cirrus	[52, 0, 10, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0]
科技讯	[1126, 5, 29, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0]
朱共山	[1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
juke	[9, 2, 7, 0, 77, 0, 0, 1, 0, 0, 0, 3, 0]
江西省教育厅	[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
陈发树	[0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
米折网	[12, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
绿驰汽车	[4, 0, 12, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0]
高敏	[75, 16, 53, 24, 33, 17, 12, 6, 0, 1, 35, 4, 1]
霍根海姆	[4, 0, 0, 7, 15, 0, 0, 0, 0, 0, 0, 0, 0]
朗动	[3, 2, 10, 1, 197, 0, 1, 0, 0, 0, 0, 0, 0]
悦动	[21, 9, 38, 4, 261, 1, 19, 22, 1, 0, 0, 24, 18]
伊兰特	[5, 1, 9, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0]
李进	[41, 9, 69, 6, 10, 19, 1, 7, 0, 0, 2, 0, 1]
陈虹	[21, 6, 32, 5, 63, 2, 2, 0, 0, 0, 1, 2, 0]
宇通客车	[11, 0, 410, 0, 93, 0, 0, 1, 0, 0, 0, 0, 0]
汤玉祥	[0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]
曾庆洪	[41, 0, 39, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0]
华泰汽车	[23, 0, 40, 0, 136, 0, 0, 1, 0, 0, 0, 0, 0]
安凯客车	[3, 1, 470, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0]
海南游	[5, 1, 35, 0, 0, 0, 1, 6, 0, 0, 0, 2, 0]
国际机票	[44, 2, 97, 3, 3, 1, 3, 56, 0, 0, 0, 0, 0]
全域旅游	[55, 3, 645, 23, 25, 1, 3, 390, 0, 0, 0, 0, 1]
f-16战机	[7, 0, 3, 0, 0, 505, 0, 1, 0, 0, 0, 1, 0]
随行付	[1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
核试验	[61, 4, 919, 5, 3, 681, 5, 32, 2, 0, 1, 6, 3]
当当网	[254, 8, 391, 5, 6, 2, 4, 10, 5, 2, 0, 2, 1]
李国庆	[153, 12, 225, 0, 5, 0, 0, 2, 0, 0, 0, 2, 0]
天海投资	[95, 1, 293, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0]
聚美优品	[388, 6, 599, 0, 1, 2, 5, 2, 3, 3, 0, 1, 0]
专门网	[8, 0, 23, 0, 0, 4, 1, 2, 0, 0, 0, 3, 0]
飞行汽车	[304, 11, 172, 0, 277, 2, 3, 4, 0, 0, 0, 2, 0]
亡灵	[85, 78, 25, 9, 6, 27, 21, 111, 4, 13, 2, 298, 0]
欧式风格	[19, 15, 15, 8, 18, 2, 7, 90, 3, 0, 1, 5, 168]
冰与火之歌	[52, 49, 114, 7, 4, 6, 16, 33, 0, 0, 0, 38, 0]
掌趣科技	[77, 11, 247, 2, 1, 0, 0, 0, 0, 0, 0, 60, 0]
天空之城	[41, 25, 49, 42, 7, 1, 25, 150, 7, 0, 0, 77, 10]
h1n1流感	[7, 0, 3, 0, 0, 7, 0, 0, 0, 0, 2, 0, 0]
鱼腥草	[3, 5, 19, 0, 1, 2, 13, 22, 17, 5, 100, 0, 1]
夜华	[5, 174, 4, 1, 0, 0, 42, 15, 1, 0, 0, 2, 0]
王牌对王牌	[14, 424, 19, 13, 2, 1, 46, 0, 0, 2, 1, 6, 0]
盛一伦	[17, 256, 11, 0, 0, 0, 78, 0, 1, 0, 0, 2, 0]
冯绍峰	[11, 598, 58, 0, 11, 0, 50, 3, 2, 0, 0, 0, 0]
事业运	[4, 7, 6, 0, 2, 1, 10, 2, 0, 703, 8, 0, 32]
横财运	[0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 2, 0, 1]
东风英菲尼迪	[9, 0, 29, 1, 465, 0, 0, 0, 0, 0, 0, 0, 0]
电竞耳机	[139, 0, 7, 1, 1, 0, 1, 0, 0, 0, 0, 27, 0]
游戏耳机	[206, 0, 4, 3, 3, 0, 1, 0, 0, 0, 0, 26, 0]
英菲尼迪q60	[4, 0, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0]
中国共享经济	[53, 1, 83, 0, 2, 6, 0, 9, 0, 0, 0, 0, 0]
当当图书	[17, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
驭胜s330	[0, 0, 2, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0]
哈弗汽车	[5, 0, 4, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0]
洛天依	[62, 17, 29, 0, 5, 0, 1, 0, 0, 0, 0, 71, 0]
机智过人	[24, 22, 24, 1, 14, 1, 1, 0, 0, 3, 1, 0, 0]
一站到底	[97, 46, 74, 10, 3, 3, 10, 0, 1, 2, 0, 24, 0]
富士电视台	[9, 42, 7, 16, 0, 6, 4, 10, 0, 0, 1, 2, 0]
启辰t90	[4, 0, 7, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0]
猎豹cs10	[1, 0, 0, 3, 148, 0, 0, 0, 0, 0, 0, 0, 0]
泷泽萝拉	[7, 1, 4, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0]
远程桌面	[78, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0]
驭胜s350	[0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0]
宝骏560	[3, 0, 11, 0, 609, 0, 0, 0, 0, 0, 0, 0, 0]
f-35b战机	[5, 0, 1, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0]
日本海上自卫队	[7, 0, 10, 0, 0, 602, 0, 4, 0, 0, 0, 11, 0]
阿玛塔	[5, 0, 0, 0, 0, 104, 0, 4, 0, 0, 0, 7, 0]
t-14	[8, 0, 0, 0, 1, 113, 0, 0, 0, 0, 0, 10, 0]
勒克莱尔主战坦克	[0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0]
康佳	[335, 2, 311, 8, 1, 4, 2, 9, 3, 0, 5, 2, 11]
康佳集团	[28, 0, 61, 0, 0, 0, 0, 2, 1, 0, 0, 0, 3]
城市综合体	[30, 2, 318, 1, 3, 0, 1, 14, 0, 0, 0, 2, 10]
sigma	[78, 1, 91, 1, 28, 2, 3, 2, 1, 0, 0, 16, 3]
易立	[10, 6, 147, 133, 4, 12, 1, 0, 1, 12, 0, 0, 2]
诺兰	[112, 180, 55, 52, 8, 14, 24, 14, 2, 1, 1, 22, 3]
致命魔术	[6, 18, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0]
克里斯蒂安·贝尔	[3, 19, 2, 2, 1, 0, 2, 0, 0, 0, 0, 1, 0]
盗梦空间	[61, 84, 69, 4, 10, 1, 17, 16, 0, 1, 0, 15, 2]
敦刻尔克	[133, 235, 101, 8, 10, 38, 55, 22, 3, 0, 0, 65, 0]
miix 630	[99, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
化石燃料	[164, 30, 186, 0, 90, 11, 0, 4, 0, 0, 0, 0, 0]
脱单告急	[3, 123, 9, 0, 0, 0, 17, 0, 0, 0, 3, 0, 0]
品冠	[32, 39, 10, 0, 10, 0, 2, 1, 0, 1, 0, 2, 3]
全汉	[32, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0]
bond	[89, 9, 238, 71, 14, 3, 56, 26, 3, 0, 0, 25, 19]
时代美	[24, 7, 49, 0, 30, 9, 19, 5, 0, 0, 0, 4, 3]
石膏线	[0, 0, 4, 0, 1, 0, 4, 3, 0, 0, 0, 0, 262]
宫颈息肉	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0]
鸭汤	[3, 3, 3, 0, 2, 0, 0, 26, 31, 0, 20, 0, 0]
气血两虚	[0, 0, 1, 0, 0, 1, 2, 0, 12, 0, 107, 0, 0]
血虚	[10, 3, 15, 0, 1, 1, 10, 3, 195, 2, 624, 0, 1]
阳痿早泄	[2, 0, 5, 0, 1, 1, 0, 1, 3, 0, 88, 0, 0]
飞黄腾达	[33, 31, 113, 23, 12, 7, 9, 15, 2, 97, 0, 6, 2]
汉腾x7	[4, 0, 21, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0]
汉腾x5	[5, 0, 18, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0]
徒步旅行	[49, 11, 24, 10, 3, 9, 17, 187, 0, 5, 8, 8, 1]
哥本哈根	[91, 25, 138, 218, 18, 18, 92, 132, 2, 0, 2, 34, 32]
刘凯菲	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
擒狼	[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
将军在上	[15, 217, 21, 0, 1, 0, 30, 1, 0, 0, 0, 0, 0]
胡杨林	[1, 6, 6, 3, 19, 9, 3, 228, 0, 0, 0, 4, 0]
宫崎骏	[34, 90, 27, 0, 6, 5, 20, 177, 15, 0, 1, 26, 24]
融侨集团	[0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
厦门建发	[8, 0, 22, 0, 0, 1, 2, 1, 0, 0, 0, 32, 0]
光明房地产	[0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
北京首都开发	[1, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
dj-威尔森	[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
英格尔斯	[3, 6, 0, 896, 0, 68, 0, 0, 0, 0, 0, 1, 0]
谢君豪	[2, 97, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]
任军	[7, 10, 27, 0, 1, 149, 0, 12, 1, 1, 5, 2, 1]
万科企业	[17, 1, 487, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
黄色潜水艇	[4, 1, 2, 226, 2, 0, 2, 0, 0, 0, 0, 0, 0]
洛瑞	[1, 13, 10, 1663, 0, 2, 4, 4, 0, 0, 0, 0, 0]
尼利基纳	[0, 2, 0, 380, 0, 0, 0, 0, 0, 0, 0, 0, 0]
天宫一号	[97, 4, 31, 0, 5, 122, 1, 5, 3, 8, 1, 0, 2]
西里奇	[0, 1, 1, 208, 0, 0, 0, 0, 1, 0, 0, 0, 0]
德约科维奇	[0, 0, 4, 397, 1, 0, 2, 11, 0, 0, 0, 1, 3]
王宝	[26, 50, 55, 181, 13, 39, 6, 28, 2, 2, 1, 21, 1]
美网	[59, 19, 69, 483, 5, 11, 31, 13, 2, 0, 96, 11, 2]
杨欣	[3, 5, 10, 8, 0, 2, 0, 4, 0, 0, 0, 0, 0]
铁道部	[30, 5, 119, 2, 9, 23, 0, 16, 0, 0, 2, 0, 0]
冷藏室	[173, 6, 25, 0, 4, 5, 8, 2, 234, 5, 117, 2, 20]
水电改造	[3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105]
田亮	[18, 325, 22, 63, 6, 1, 36, 13, 0, 2, 0, 14, 2]
樟树市	[1, 8, 26, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0]
自动泊车入位	[4, 0, 2, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0]
定位互动服务	[0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0]
苏宁云商	[218, 4, 626, 6, 1, 0, 2, 0, 0, 0, 0, 0, 2]
姆比亚	[1, 0, 0, 184, 0, 0, 0, 1, 0, 0, 0, 0, 0]
天猫超市	[419, 9, 334, 1, 1, 0, 14, 2, 7, 0, 1, 2, 1]
王迪	[23, 7, 9, 76, 0, 7, 1, 1, 0, 0, 0, 3, 0]
秦时丽人明月心	[3, 125, 9, 2, 0, 0, 20, 1, 1, 0, 0, 0, 0]
吴越	[17, 112, 51, 26, 16, 6, 15, 134, 8, 3, 1, 4, 2]
海上嫁女记	[1, 71, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
李心艾	[0, 67, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]
张檬	[1, 219, 1, 0, 0, 0, 39, 0, 1, 1, 1, 0, 0]
曹卫宇	[0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
谭凯	[0, 73, 0, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0]
徐僧	[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
付枚	[0, 10, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
金鹰	[51, 743, 494, 21, 8, 62, 41, 24, 0, 1, 0, 29, 9]
王森	[3, 44, 7, 3, 0, 0, 0, 2, 12, 0, 0, 0, 0]
周宸佳	[0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
田雷	[2, 55, 2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]
高晓菲	[0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
葛天	[0, 69, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0]
狐狸的夏天	[3, 74, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]
张逸杰	[2, 156, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0]
王铮	[2, 4, 9, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0]
许周政	[0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0]
欧洲金靴	[0, 0, 0, 488, 0, 0, 0, 1, 0, 0, 0, 4, 0]
雷刚	[3, 1, 2, 5, 0, 3, 0, 0, 0, 0, 0, 5, 0]
欢欢	[43, 78, 67, 11, 13, 6, 26, 24, 7, 10, 0, 24, 3]
